"Instance_number numeric","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
3441,569,72,2576,9270,0.217457,0.887676,0.180922,0.887676,0.819078,0.300581,0.251862,3.524453,0.00662
3442,569,72,2575,9271,0.217373,0.887676,0.18098,0.887676,0.81902,0.300661,0.251782,3.525574,0.006635
3443,569,72,2574,9272,0.217289,0.887676,0.181037,0.887676,0.818963,0.30074,0.251702,3.526696,0.006649
3444,568,73,2574,9272,0.217289,0.886115,0.180777,0.886115,0.819223,0.300291,0.251622,3.521618,0.006661
3445,568,73,2573,9273,0.217204,0.886115,0.180834,0.886115,0.819166,0.30037,0.251542,3.522739,0.006664
3446,568,73,2572,9274,0.21712,0.886115,0.180892,0.886115,0.819108,0.30045,0.251462,3.523861,0.006687
3447,567,74,2572,9274,0.21712,0.884555,0.180631,0.884555,0.819369,0.3,0.251381,3.518778,0.006702
3448,567,74,2571,9275,0.217035,0.884555,0.180688,0.884555,0.819312,0.300079,0.251301,3.519899,0.006719
3449,567,74,2570,9276,0.216951,0.884555,0.180746,0.884555,0.819254,0.300159,0.251221,3.521021,0.006731
3450,567,74,2569,9277,0.216866,0.884555,0.180804,0.884555,0.819196,0.300238,0.251141,3.522144,0.006757
3451,567,74,2568,9278,0.216782,0.884555,0.180861,0.884555,0.819139,0.300318,0.251061,3.523267,0.006791
3452,567,74,2566,9280,0.216613,0.884555,0.180977,0.884555,0.819023,0.300477,0.250901,3.525516,0.006817
3453,567,74,2562,9284,0.216276,0.884555,0.181208,0.884555,0.818792,0.300796,0.250581,3.530023,0.006849
3454,567,74,2561,9285,0.216191,0.884555,0.181266,0.884555,0.818734,0.300876,0.250501,3.531152,0.006897
3455,567,74,2560,9286,0.216107,0.884555,0.181324,0.884555,0.818676,0.300955,0.25042,3.532281,0.006979
3456,567,74,2559,9287,0.216022,0.884555,0.181382,0.884555,0.818618,0.301035,0.25034,3.533411,0.007001
3457,567,74,2557,9289,0.215853,0.884555,0.181498,0.884555,0.818502,0.301195,0.25018,3.535673,0.007003
3458,567,74,2554,9292,0.2156,0.884555,0.181673,0.884555,0.818327,0.301435,0.24994,3.539072,0.00703
3459,567,74,2551,9295,0.215347,0.884555,0.181847,0.884555,0.818153,0.301676,0.2497,3.542477,0.007075
3460,567,74,2550,9296,0.215263,0.884555,0.181906,0.884555,0.818094,0.301756,0.24962,3.543613,0.007094
3461,567,74,2548,9298,0.215094,0.884555,0.182022,0.884555,0.817978,0.301917,0.249459,3.545889,0.007134
3462,567,74,2547,9299,0.215009,0.884555,0.182081,0.884555,0.817919,0.301997,0.249379,3.547027,0.007165
3463,567,74,2546,9300,0.214925,0.884555,0.182139,0.884555,0.817861,0.302078,0.249299,3.548167,0.007192
3464,567,74,2544,9302,0.214756,0.884555,0.182257,0.884555,0.817743,0.302239,0.249139,3.550448,0.007201
3465,567,74,2543,9303,0.214672,0.884555,0.182315,0.884555,0.817685,0.302319,0.249059,3.551589,0.007358
3466,567,74,2542,9304,0.214587,0.884555,0.182374,0.884555,0.817626,0.3024,0.248979,3.552732,0.007371
3467,567,74,2541,9305,0.214503,0.884555,0.182432,0.884555,0.817568,0.302481,0.248899,3.553875,0.007378
3468,566,75,2541,9305,0.214503,0.882995,0.182169,0.882995,0.817831,0.302028,0.248819,3.548749,0.007398
3469,566,75,2540,9306,0.214418,0.882995,0.182228,0.882995,0.817772,0.302108,0.248739,3.549891,0.007484
3470,566,75,2539,9307,0.214334,0.882995,0.182287,0.882995,0.817713,0.302189,0.248659,3.551035,0.007506
3471,566,75,2538,9308,0.21425,0.882995,0.182345,0.882995,0.817655,0.30227,0.248579,3.552179,0.007511
3472,566,75,2536,9310,0.214081,0.882995,0.182463,0.882995,0.817537,0.302431,0.248418,3.554469,0.007515
3473,566,75,2535,9311,0.213996,0.882995,0.182522,0.882995,0.817478,0.302512,0.248338,3.555615,0.007534
3474,566,75,2534,9312,0.213912,0.882995,0.182581,0.882995,0.817419,0.302593,0.248258,3.556762,0.007549
3475,566,75,2533,9313,0.213827,0.882995,0.18264,0.882995,0.81736,0.302674,0.248178,3.55791,0.007569
3476,566,75,2532,9314,0.213743,0.882995,0.182699,0.882995,0.817301,0.302755,0.248098,3.559058,0.007609
3477,566,75,2531,9315,0.213659,0.882995,0.182758,0.882995,0.817242,0.302836,0.248018,3.560207,0.007626
3478,566,75,2530,9316,0.213574,0.882995,0.182817,0.882995,0.817183,0.302917,0.247938,3.561357,0.007651
3479,566,75,2529,9317,0.21349,0.882995,0.182876,0.882995,0.817124,0.302998,0.247858,3.562508,0.007657
3480,566,75,2528,9318,0.213405,0.882995,0.182935,0.882995,0.817065,0.303079,0.247778,3.56366,0.007661
3481,566,75,2527,9319,0.213321,0.882995,0.182994,0.882995,0.817006,0.30316,0.247698,3.564812,0.007677
3482,566,75,2526,9320,0.213237,0.882995,0.183053,0.882995,0.816947,0.303241,0.247618,3.565965,0.007685
3483,566,75,2525,9321,0.213152,0.882995,0.183112,0.882995,0.816888,0.303323,0.247537,3.567118,0.007694
3484,566,75,2523,9323,0.212983,0.882995,0.183231,0.882995,0.816769,0.303485,0.247377,3.569428,0.00771
3485,566,75,2522,9324,0.212899,0.882995,0.18329,0.882995,0.81671,0.303567,0.247297,3.570584,0.007788
3486,566,75,2521,9325,0.212814,0.882995,0.18335,0.882995,0.81665,0.303648,0.247217,3.57174,0.007815
3487,566,75,2520,9326,0.21273,0.882995,0.183409,0.882995,0.816591,0.30373,0.247137,3.572898,0.007822
3488,566,75,2519,9327,0.212646,0.882995,0.183468,0.882995,0.816532,0.303811,0.247057,3.574056,0.007829
3489,566,75,2518,9328,0.212561,0.882995,0.183528,0.882995,0.816472,0.303893,0.246977,3.575215,0.007832
3490,566,75,2517,9329,0.212477,0.882995,0.183587,0.882995,0.816413,0.303974,0.246897,3.576374,0.00784
3491,566,75,2516,9330,0.212392,0.882995,0.183647,0.882995,0.816353,0.304056,0.246817,3.577535,0.007888
3492,566,75,2515,9331,0.212308,0.882995,0.183707,0.882995,0.816293,0.304138,0.246737,3.578696,0.008043
3493,566,75,2514,9332,0.212224,0.882995,0.183766,0.882995,0.816234,0.304219,0.246657,3.579858,0.008057
3494,566,75,2513,9333,0.212139,0.882995,0.183826,0.882995,0.816174,0.304301,0.246576,3.581021,0.008092
3495,566,75,2512,9334,0.212055,0.882995,0.183886,0.882995,0.816114,0.304383,0.246496,3.582184,0.008096
3496,566,75,2511,9335,0.21197,0.882995,0.183945,0.882995,0.816055,0.304465,0.246416,3.583348,0.008109
3497,565,76,2511,9335,0.21197,0.881435,0.18368,0.881435,0.81632,0.304009,0.246336,3.57818,0.008122
3498,565,76,2510,9336,0.211886,0.881435,0.18374,0.881435,0.81626,0.30409,0.246256,3.579344,0.008138
3499,565,76,2509,9337,0.211801,0.881435,0.1838,0.881435,0.8162,0.304172,0.246176,3.580508,0.008167
3500,565,76,2508,9338,0.211717,0.881435,0.183859,0.881435,0.816141,0.304254,0.246096,3.581673,0.0082
3501,565,76,2506,9340,0.211548,0.881435,0.183979,0.881435,0.816021,0.304418,0.245936,3.584006,0.008236
3502,565,76,2503,9343,0.211295,0.881435,0.184159,0.881435,0.815841,0.304664,0.245696,3.58751,0.008261
3503,564,77,2503,9343,0.211295,0.879875,0.183893,0.879875,0.816107,0.304207,0.245615,3.582329,0.008327
3504,564,77,2502,9344,0.211211,0.879875,0.183953,0.879875,0.816047,0.304289,0.245535,3.583497,0.008373
3505,564,77,2501,9345,0.211126,0.879875,0.184013,0.879875,0.815987,0.304371,0.245455,3.584666,0.008376
3506,564,77,2500,9346,0.211042,0.879875,0.184073,0.879875,0.815927,0.304453,0.245375,3.585836,0.008394
3507,564,77,2499,9347,0.210957,0.879875,0.184133,0.879875,0.815867,0.304536,0.245295,3.587007,0.008435
3508,564,77,2498,9348,0.210873,0.879875,0.184193,0.879875,0.815807,0.304618,0.245215,3.588178,0.008451
3509,564,77,2497,9349,0.210788,0.879875,0.184254,0.879875,0.815746,0.3047,0.245135,3.58935,0.008533
3510,564,77,2496,9350,0.210704,0.879875,0.184314,0.879875,0.815686,0.304782,0.245055,3.590523,0.008557
3511,564,77,2495,9351,0.21062,0.879875,0.184374,0.879875,0.815626,0.304865,0.244975,3.591697,0.008581
3512,564,77,2494,9352,0.210535,0.879875,0.184434,0.879875,0.815566,0.304947,0.244895,3.592872,0.008697
3513,564,77,2493,9353,0.210451,0.879875,0.184495,0.879875,0.815505,0.30503,0.244815,3.594047,0.008708
3514,564,77,2492,9354,0.210366,0.879875,0.184555,0.879875,0.815445,0.305112,0.244735,3.595223,0.008729
3515,564,77,2491,9355,0.210282,0.879875,0.184615,0.879875,0.815385,0.305195,0.244654,3.5964,0.008779
3516,564,77,2490,9356,0.210198,0.879875,0.184676,0.879875,0.815324,0.305277,0.244574,3.597577,0.00882
3517,564,77,2489,9357,0.210113,0.879875,0.184736,0.879875,0.815264,0.30536,0.244494,3.598756,0.00883
3518,564,77,2488,9358,0.210029,0.879875,0.184797,0.879875,0.815203,0.305443,0.244414,3.599935,0.00891
3519,564,77,2486,9360,0.20986,0.879875,0.184918,0.879875,0.815082,0.305608,0.244254,3.602296,0.008954
3520,564,77,2485,9361,0.209775,0.879875,0.184979,0.879875,0.815021,0.305691,0.244174,3.603477,0.008957
3521,564,77,2484,9362,0.209691,0.879875,0.185039,0.879875,0.814961,0.305774,0.244094,3.604659,0.008981
3522,564,77,2483,9363,0.209607,0.879875,0.1851,0.879875,0.8149,0.305857,0.244014,3.605842,0.00906
3523,564,77,2481,9365,0.209438,0.879875,0.185222,0.879875,0.814778,0.306023,0.243854,3.608211,0.009067
3524,564,77,2480,9366,0.209353,0.879875,0.185283,0.879875,0.814717,0.306106,0.243774,3.609396,0.009087
3525,564,77,2479,9367,0.209269,0.879875,0.185343,0.879875,0.814657,0.306189,0.243693,3.610582,0.009108
3526,564,77,2478,9368,0.209185,0.879875,0.185404,0.879875,0.814596,0.306272,0.243613,3.611769,0.009139
3527,564,77,2477,9369,0.2091,0.879875,0.185465,0.879875,0.814535,0.306355,0.243533,3.612957,0.009167
3528,564,77,2476,9370,0.209016,0.879875,0.185526,0.879875,0.814474,0.306438,0.243453,3.614145,0.009207
3529,564,77,2475,9371,0.208931,0.879875,0.185587,0.879875,0.814413,0.306522,0.243373,3.615335,0.009322
3530,564,77,2474,9372,0.208847,0.879875,0.185648,0.879875,0.814352,0.306605,0.243293,3.616525,0.009331
3531,564,77,2473,9373,0.208762,0.879875,0.18571,0.879875,0.81429,0.306688,0.243213,3.617715,0.009349
3532,564,77,2472,9374,0.208678,0.879875,0.185771,0.879875,0.814229,0.306772,0.243133,3.618907,0.009374
3533,564,77,2471,9375,0.208594,0.879875,0.185832,0.879875,0.814168,0.306855,0.243053,3.620099,0.009388
3534,564,77,2470,9376,0.208509,0.879875,0.185893,0.879875,0.814107,0.306939,0.242973,3.621293,0.009411
3535,564,77,2469,9377,0.208425,0.879875,0.185955,0.879875,0.814045,0.307022,0.242893,3.622487,0.009449
3536,563,78,2469,9377,0.208425,0.878315,0.185686,0.878315,0.814314,0.306561,0.242813,3.617256,0.00951
3537,563,78,2468,9378,0.20834,0.878315,0.185747,0.878315,0.814253,0.306645,0.242732,3.61845,0.009532
3538,563,78,2467,9379,0.208256,0.878315,0.185809,0.878315,0.814191,0.306728,0.242652,3.619644,0.009541
3539,563,78,2466,9380,0.208172,0.878315,0.18587,0.878315,0.81413,0.306812,0.242572,3.620839,0.009586
3540,563,78,2465,9381,0.208087,0.878315,0.185931,0.878315,0.814069,0.306896,0.242492,3.622035,0.009652
3541,563,78,2464,9382,0.208003,0.878315,0.185993,0.878315,0.814007,0.306979,0.242412,3.623231,0.009705
3542,563,78,2463,9383,0.207918,0.878315,0.186054,0.878315,0.813946,0.307063,0.242332,3.624429,0.009711
3543,563,78,2462,9384,0.207834,0.878315,0.186116,0.878315,0.813884,0.307147,0.242252,3.625627,0.00972
3544,563,78,2461,9385,0.207749,0.878315,0.186177,0.878315,0.813823,0.307231,0.242172,3.626826,0.009723
3545,563,78,2460,9386,0.207665,0.878315,0.186239,0.878315,0.813761,0.307314,0.242092,3.628025,0.009747
3546,563,78,2459,9387,0.207581,0.878315,0.1863,0.878315,0.8137,0.307398,0.242012,3.629226,0.009751
3547,563,78,2458,9388,0.207496,0.878315,0.186362,0.878315,0.813638,0.307482,0.241932,3.630427,0.009764
3548,563,78,2457,9389,0.207412,0.878315,0.186424,0.878315,0.813576,0.307566,0.241852,3.631629,0.009792
3549,563,78,2456,9390,0.207327,0.878315,0.186486,0.878315,0.813514,0.30765,0.241771,3.632832,0.009798
3550,563,78,2455,9391,0.207243,0.878315,0.186547,0.878315,0.813453,0.307734,0.241691,3.634036,0.009819
3551,563,78,2453,9393,0.207074,0.878315,0.186671,0.878315,0.813329,0.307903,0.241531,3.636446,0.009827
3552,563,78,2452,9394,0.20699,0.878315,0.186733,0.878315,0.813267,0.307987,0.241451,3.637652,0.009828
3553,563,78,2451,9395,0.206905,0.878315,0.186795,0.878315,0.813205,0.308071,0.241371,3.638859,0.009861
3554,563,78,2450,9396,0.206821,0.878315,0.186857,0.878315,0.813143,0.308155,0.241291,3.640067,0.010021
3555,563,78,2449,9397,0.206736,0.878315,0.186919,0.878315,0.813081,0.30824,0.241211,3.641275,0.010033
3556,563,78,2448,9398,0.206652,0.878315,0.186981,0.878315,0.813019,0.308324,0.241131,3.642485,0.010114
3557,563,78,2447,9399,0.206568,0.878315,0.187043,0.878315,0.812957,0.308409,0.241051,3.643695,0.010153
3558,563,78,2446,9400,0.206483,0.878315,0.187105,0.878315,0.812895,0.308493,0.240971,3.644906,0.010183
3559,563,78,2443,9403,0.20623,0.878315,0.187292,0.878315,0.812708,0.308747,0.24073,3.648543,0.010286
3560,563,78,2442,9404,0.206146,0.878315,0.187354,0.878315,0.812646,0.308832,0.24065,3.649757,0.010304
3561,563,78,2441,9405,0.206061,0.878315,0.187417,0.878315,0.812583,0.308916,0.24057,3.650972,0.010378
3562,563,78,2440,9406,0.205977,0.878315,0.187479,0.878315,0.812521,0.309001,0.24049,3.652188,0.010409
3563,563,78,2439,9407,0.205892,0.878315,0.187542,0.878315,0.812458,0.309086,0.24041,3.653405,0.010418
3564,563,78,2438,9408,0.205808,0.878315,0.187604,0.878315,0.812396,0.309171,0.24033,3.654622,0.010473
3565,563,78,2437,9409,0.205723,0.878315,0.187667,0.878315,0.812333,0.309256,0.24025,3.65584,0.010476
3566,563,78,2436,9410,0.205639,0.878315,0.187729,0.878315,0.812271,0.309341,0.24017,3.657059,0.010487
3567,563,78,2435,9411,0.205555,0.878315,0.187792,0.878315,0.812208,0.309426,0.24009,3.658279,0.010531
3568,563,78,2434,9412,0.20547,0.878315,0.187855,0.878315,0.812145,0.309511,0.24001,3.6595,0.010587
3569,563,78,2433,9413,0.205386,0.878315,0.187917,0.878315,0.812083,0.309596,0.23993,3.660721,0.010624
3570,563,78,2432,9414,0.205301,0.878315,0.18798,0.878315,0.81202,0.309681,0.239849,3.661944,0.010625
3571,562,79,2432,9414,0.205301,0.876755,0.187709,0.876755,0.812291,0.309216,0.239769,3.65666,0.010694
3572,562,79,2431,9415,0.205217,0.876755,0.187771,0.876755,0.812229,0.309301,0.239689,3.657882,0.010696
3573,562,79,2430,9416,0.205133,0.876755,0.187834,0.876755,0.812166,0.309386,0.239609,3.659104,0.010715
3574,562,79,2429,9417,0.205048,0.876755,0.187897,0.876755,0.812103,0.309471,0.239529,3.660328,0.010737
3575,562,79,2428,9418,0.204964,0.876755,0.18796,0.876755,0.81204,0.309557,0.239449,3.661552,0.010742
3576,562,79,2427,9419,0.204879,0.876755,0.188023,0.876755,0.811977,0.309642,0.239369,3.662777,0.010768
3577,562,79,2425,9421,0.20471,0.876755,0.188149,0.876755,0.811851,0.309813,0.239209,3.66523,0.010771
3578,561,80,2425,9421,0.20471,0.875195,0.187877,0.875195,0.812123,0.309347,0.239129,3.659933,0.010842
3579,561,80,2424,9422,0.204626,0.875195,0.18794,0.875195,0.81206,0.309432,0.239049,3.661159,0.010897
3580,561,80,2423,9423,0.204542,0.875195,0.188003,0.875195,0.811997,0.309517,0.238969,3.662386,0.010936
3581,561,80,2422,9424,0.204457,0.875195,0.188066,0.875195,0.811934,0.309603,0.238888,3.663614,0.010994
3582,561,80,2420,9426,0.204288,0.875195,0.188192,0.875195,0.811808,0.309774,0.238728,3.666072,0.010999
3583,561,80,2419,9427,0.204204,0.875195,0.188255,0.875195,0.811745,0.309859,0.238648,3.667302,0.011039
3584,561,80,2417,9429,0.204035,0.875195,0.188381,0.875195,0.811619,0.31003,0.238488,3.669765,0.011096
3585,561,80,2416,9430,0.203951,0.875195,0.188445,0.875195,0.811555,0.310116,0.238408,3.670998,0.011118
3586,561,80,2415,9431,0.203866,0.875195,0.188508,0.875195,0.811492,0.310202,0.238328,3.672231,0.011126
3587,561,80,2414,9432,0.203782,0.875195,0.188571,0.875195,0.811429,0.310288,0.238248,3.673466,0.011161
3588,561,80,2413,9433,0.203697,0.875195,0.188635,0.875195,0.811365,0.310373,0.238168,3.674701,0.011323
3589,561,80,2412,9434,0.203613,0.875195,0.188698,0.875195,0.811302,0.310459,0.238088,3.675937,0.011324
3590,561,80,2409,9437,0.20336,0.875195,0.188889,0.875195,0.811111,0.310717,0.237847,3.67965,0.011352
3591,561,80,2408,9438,0.203275,0.875195,0.188953,0.875195,0.811047,0.310803,0.237767,3.680889,0.011411
3592,560,81,2408,9438,0.203275,0.873635,0.188679,0.873635,0.811321,0.310335,0.237687,3.675566,0.01143
3593,560,81,2407,9439,0.203191,0.873635,0.188743,0.873635,0.811257,0.310421,0.237607,3.676805,0.011531
3594,560,81,2406,9440,0.203107,0.873635,0.188806,0.873635,0.811194,0.310507,0.237527,3.678044,0.011556
3595,560,81,2405,9441,0.203022,0.873635,0.18887,0.873635,0.81113,0.310593,0.237447,3.679285,0.011591
3596,560,81,2404,9442,0.202938,0.873635,0.188934,0.873635,0.811066,0.31068,0.237367,3.680526,0.011652
3597,560,81,2403,9443,0.202853,0.873635,0.188998,0.873635,0.811002,0.310766,0.237287,3.681768,0.011699
3598,560,81,2402,9444,0.202769,0.873635,0.189061,0.873635,0.810939,0.310852,0.237207,3.683011,0.011702
3599,560,81,2401,9445,0.202684,0.873635,0.189125,0.873635,0.810875,0.310938,0.237127,3.684255,0.011714
3600,560,81,2400,9446,0.2026,0.873635,0.189189,0.873635,0.810811,0.311025,0.237047,3.6855,0.011762
3601,560,81,2399,9447,0.202516,0.873635,0.189253,0.873635,0.810747,0.311111,0.236966,3.686745,0.011808
3602,560,81,2398,9448,0.202431,0.873635,0.189317,0.873635,0.810683,0.311198,0.236886,3.687992,0.011832
3603,560,81,2397,9449,0.202347,0.873635,0.189381,0.873635,0.810619,0.311284,0.236806,3.689239,0.011885
3604,560,81,2396,9450,0.202262,0.873635,0.189445,0.873635,0.810555,0.311371,0.236726,3.690487,0.011903
3605,560,81,2395,9451,0.202178,0.873635,0.189509,0.873635,0.810491,0.311457,0.236646,3.691736,0.011994
3606,560,81,2394,9452,0.202094,0.873635,0.189573,0.873635,0.810427,0.311544,0.236566,3.692986,0.012002
3607,560,81,2393,9453,0.202009,0.873635,0.189638,0.873635,0.810362,0.31163,0.236486,3.694236,0.012012
3608,559,82,2391,9455,0.20184,0.872075,0.189492,0.872075,0.810508,0.311334,0.236246,3.69139,0.012022
3609,559,82,2390,9456,0.201756,0.872075,0.189556,0.872075,0.810444,0.311421,0.236166,3.692641,0.01209
3610,559,82,2389,9457,0.201671,0.872075,0.18962,0.872075,0.81038,0.311507,0.236086,3.693894,0.012091
3611,559,82,2388,9458,0.201587,0.872075,0.189684,0.872075,0.810316,0.311594,0.236005,3.695147,0.012199
3612,559,82,2387,9459,0.201503,0.872075,0.189749,0.872075,0.810251,0.311681,0.235925,3.696402,0.012221
3613,559,82,2386,9460,0.201418,0.872075,0.189813,0.872075,0.810187,0.311768,0.235845,3.697657,0.01223
3614,559,82,2383,9463,0.201165,0.872075,0.190007,0.872075,0.809993,0.312029,0.235605,3.701427,0.01226
3615,559,82,2382,9464,0.201081,0.872075,0.190071,0.872075,0.809929,0.312116,0.235525,3.702686,0.012261
3616,558,83,2382,9464,0.201081,0.870515,0.189796,0.870515,0.810204,0.311645,0.235445,3.697319,0.012268
3617,558,83,2381,9465,0.200996,0.870515,0.18986,0.870515,0.81014,0.311732,0.235365,3.698577,0.012271
3618,558,83,2380,9466,0.200912,0.870515,0.189925,0.870515,0.810075,0.311819,0.235285,3.699836,0.012293
3619,558,83,2379,9467,0.200827,0.870515,0.18999,0.870515,0.81001,0.311906,0.235205,3.701096,0.012296
3620,558,83,2378,9468,0.200743,0.870515,0.190054,0.870515,0.809946,0.311993,0.235125,3.702356,0.012306
3621,558,83,2377,9469,0.200658,0.870515,0.190119,0.870515,0.809881,0.312081,0.235044,3.703618,0.012326
3622,558,83,2376,9470,0.200574,0.870515,0.190184,0.870515,0.809816,0.312168,0.234964,3.70488,0.012376
3623,558,83,2375,9471,0.20049,0.870515,0.190249,0.870515,0.809751,0.312255,0.234884,3.706143,0.012391
3624,558,83,2374,9472,0.200405,0.870515,0.190314,0.870515,0.809686,0.312343,0.234804,3.707407,0.012397
3625,558,83,2369,9477,0.199983,0.870515,0.190639,0.870515,0.809361,0.31278,0.234404,3.713741,0.012464
3626,558,83,2368,9478,0.199899,0.870515,0.190704,0.870515,0.809296,0.312868,0.234324,3.71501,0.012512
3627,558,83,2367,9479,0.199814,0.870515,0.190769,0.870515,0.809231,0.312956,0.234244,3.71628,0.012573
3628,558,83,2366,9480,0.19973,0.870515,0.190834,0.870515,0.809166,0.313043,0.234164,3.717551,0.012595
3629,558,83,2365,9481,0.199645,0.870515,0.1909,0.870515,0.8091,0.313131,0.234083,3.718823,0.012639
3630,558,83,2356,9490,0.198886,0.870515,0.191489,0.870515,0.808511,0.313924,0.233363,3.730308,0.012666
3631,558,83,2355,9491,0.198801,0.870515,0.191555,0.870515,0.808445,0.314012,0.233283,3.731589,0.012753
3632,557,84,2355,9491,0.198801,0.868955,0.191277,0.868955,0.808723,0.313538,0.233203,3.726181,0.012767
3633,557,84,2348,9498,0.19821,0.868955,0.191738,0.868955,0.808262,0.314157,0.232642,3.735159,0.012795
3634,557,84,2346,9500,0.198042,0.868955,0.19187,0.868955,0.80813,0.314334,0.232482,3.737733,0.012879
3635,557,84,2345,9501,0.197957,0.868955,0.191937,0.868955,0.808063,0.314423,0.232402,3.739021,0.012937
3636,557,84,2344,9502,0.197873,0.868955,0.192003,0.868955,0.807997,0.314512,0.232322,3.74031,0.01301
3637,557,84,2343,9503,0.197788,0.868955,0.192069,0.868955,0.807931,0.3146,0.232242,3.741599,0.013059
3638,557,84,2342,9504,0.197704,0.868955,0.192135,0.868955,0.807865,0.314689,0.232161,3.74289,0.01313
3639,557,84,2341,9505,0.197619,0.868955,0.192202,0.868955,0.807798,0.314778,0.232081,3.744182,0.013148
3640,557,84,2340,9506,0.197535,0.868955,0.192268,0.868955,0.807732,0.314867,0.232001,3.745474,0.013151
3641,557,84,2339,9507,0.197451,0.868955,0.192334,0.868955,0.807666,0.314956,0.231921,3.746767,0.013176
